"Ytemp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1",1,1.51448351863794,1.18494510838517,0.431120394352903,-0.51517919480642,-0.0259618323513609,-0.709074002749918,-2.17800367440898,-1.81591157497294,-0.48855842834843,-0.463168753627341,-0.919123547579656,0.37424385036858,1.56649057412697,-0.407648834689907,0.193053357140893,0.404129583305844,-2.01354811137083,1.30316265337924,-2.58521159822088,-1.95491115707403,0.489570174411108,-0.960111757902706,0.912534824483015,-0.374580837672125,1.10485178910757,0.0428138501295593,-1.88861593988023,-0.00900385518800806,-0.572099085073958,1.35719764894571,-0.503536644861272,0.938043542482984,-0.226673346695143,0.126114610340632,-0.0378948913529839,1.25234358223217,-1.00339366877592,-0.00709070129282096,-2.56164522015389,1.20570245329116,-0.245158758919216,0.358699502626079,-1.43965820047075,0.619101712766586,-1.40431521522504,0.509705535324793,-1.29182785130027,-0.771646302814527,0.760887050880646,1.36016797477091,1.20037383308636,-1.43118672884702,-0.478734221329648,1.03090087517191,0.5174802189862,-1.11247922226287,-1.97329617575117,0.504872309859681,-1.83801781225985,-0.188225392252194,0.357348317845276,-1.33296933042011,0.0280464347322932,0.922224344834758,0.215974414202535,-0.622026021738048,0.735760167429554,-0.338384266116619,-0.233727215597216,-0.249766569878334,0.879927241736141,-0.456589806911547,-0.826710679269094,0.984820639498949,0.488745220018462,2.55140103186202,-1.2551710457578,-0.656847425319012,-2.51750623766605,-0.144543011091409,0.67916967470275,-0.234158747330755,-0.11971436817617,-0.38560352614082,1.11860302424066,-0.278103517362476,0.698374066558076,1.37432949791611,1.01486628530159,0.65708147314413,0.704914314376357,0.782993108724413,-0.324217047565634,0.940810895325593,1.76809954276871,0.930915094216433,0.58903896471407,1.54328100868948,0.691864682937051,-0.0350249289701851
"2",1,0.394353930752077,-0.0677006548959645,-0.970872464855712,-0.302833089751046,-1.01770879728489,0.0102442528735299,-1.05678110995556,-0.736949023978551,-0.395393636452742,-2.12822016740576,-1.68152117763143,-0.175243038824358,-1.157321960138,-0.977331577887755,-0.293852340907311,-0.251955100682398,0.208506564377778,-0.560201815883444,0.130691332155625,0.879941080319887,-1.76662481090837,-0.269607790112261,-0.0511645634087901,1.22460938181869,-0.724892016036804,0.155010534915106,-0.308588379394184,-1.33296618991253,0.48344855345646,0.597500569608395,0.38198589981701,-1.01106475501211,-0.483210067980443,-0.048506268599362,0.22156987486351,0.359283085168197,0.866280529997258,0.168363788348723,-0.608644879769863,0.447197404244703,-0.667808076204031,-0.620722441468943,-1.10440746397335,-0.536481857282438,1.64472366811688,0.491516838745843,0.27573154591731,1.42667652460421,0.0462292105475782,1.50805362234241,1.19729251418445,-1.20203888540562,0.252427327002845,-0.903120157126403,0.715508931351272,0.842944422994378,1.37954408387223,0.395875817550944,-1.23160912359037,1.08228307257579,-0.266006591222271,-1.14850259565315,-1.29241389361904,-1.14599841724035,-0.118001124734907,-0.73581851807523,0.603092888858541,0.155367993768039,1.3517789810644,0.574472541952533,-1.75528580359726,-0.478997476010888,-0.742437433389254,-0.501722373501963,-0.451529052202911,1.67400367331382,0.922679178752635,0.190807377115189,0.275165534464803,-0.698104485064224,0.342339920289947,-0.169236056241559,-1.02485950590564,-0.432873551335826,-0.539124321948578,-1.47491894590653,-0.566050675709477,0.771180770654837,0.982188982486777,0.108792160702112,1.51326705030206,0.0249467635136651,0.789701714423926,-0.0935964850780597,0.754275939219947,0.909477359188537,1.81006174219623,0.693719191917167,-0.966531276340598,0.690870021379305
"3",0,0.112680046427718,0.367502287849912,-1.33679424788145,-0.189428236253986,-0.550930284282306,0.108295810208776,0.26604223951435,-1.81231794635855,-0.323591569957073,-1.42629162032881,1.06631669685862,0.44339610498852,0.227480467793185,1.22401890992651,0.993856260443054,1.1827407858885,0.823765263047441,0.902744998127925,0.24713182076107,-1.69541619095235,-0.0837691599211284,0.363430723759345,0.164768797771345,-0.0888641792704053,-0.332248297824176,-0.0725590809077669,-0.50757643967855,-0.0696352335845663,0.496528345800567,0.592143032013821,-1.95639738883658,0.577923185987108,2.56892802923394,1.23541968132813,-1.37865655051954,0.423053691208375,1.23441611247996,-1.74342062036716,0.00342097614868116,-0.411660024610929,0.687121586470348,0.528465884893361,1.18965709976727,-1.02739102450892,0.423953462268946,-0.714548002798138,0.317806482623277,0.132541794340435,0.111157176077456,-0.60709873634313,0.120064410970164,-0.639772120258858,0.381210906206624,-0.17041567371686,0.0111048290491645,0.343205980041445,-0.703648778816711,1.41553776832074,1.31945955379495,1.42822020220188,-0.0356627239384372,-1.79127242887959,0.881245617747449,-0.942591331748245,0.159155591200547,1.40665156082386,0.571875387777763,-1.1583836884581,1.10117100002297,-3.59710391194746,-0.520179094296191,0.620983247811263,-0.625545775663266,1.33669496506819,1.84021466551011,0.36327101310606,-0.572395924670255,0.0822112709777287,-0.53505430118128,0.120613961511435,-0.73525204381464,-1.81824346721097,0.170304211426475,0.233429267656093,-1.1623329056084,1.22322583875349,-0.209042693645485,0.160368750333262,-0.306193346054888,-0.240012179922583,-0.145711664012521,0.106561319224416,-1.22473799412267,-1.27775156828573,0.554697788844337,-0.201851987249492,0.00256678654409557,0.123803024514744,0.137217080023949,-0.0441797454645728
"4",0,1.61664127581068,0.448891196385169,1.21646436893625,-0.686310621398904,0.938241558160067,1.02224840643595,-0.976130902993166,0.289396659334918,-0.497958606956002,1.00476579069545,1.05143002181453,0.276383542764654,0.335080124084265,-0.52325074643512,-0.761290018113039,0.501288950690242,-0.617355400990809,1.05346827236972,-2.62954651355542,0.307127719620021,-0.846240620048636,0.67925923185419,-0.652183434433266,-0.657562516389842,-2.36976005328252,0.928381746197662,0.39123296277785,-0.378519651038784,0.241380019041575,-1.92402924363481,0.438483166384009,-0.129507068716127,0.548615514688515,-0.558275011142953,0.60905980329073,-1.07230091454427,-0.0821454422197392,-0.149215361235787,-1.7755351720305,1.43884172130487,-0.813350587809971,0.519492519373817,-0.504827151146256,-1.00333969337555,0.0557541941002165,1.11350748831369,0.562455296473444,-1.20409681617376,-0.770278082333332,-0.307685079135427,-2.09527382787845,0.879022804443316,0.233532920619027,-1.59353113967157,-0.0702747205535152,-0.235884472584742,-0.594023698330784,-0.722324307105949,1.43725298626327,0.920482884281961,0.918181264954512,0.627892710551978,0.729125218409201,1.9505073027327,-0.19548235263352,-1.96059893846143,0.408969155997136,-0.903482175617641,-0.42379690514114,0.752491667901955,0.129306200032018,-0.195476516655378,0.156182852609375,0.250658847473285,-0.139096770897965,-0.518100465198034,-0.175559593238829,0.410054119931788,-1.35926344827981,0.214457486558967,-1.03764351151288,-0.624635178667359,-0.658479383118903,1.61327634699865,-0.284042921902503,0.124744368149806,1.06054182382598,0.984205560594126,0.872169236827463,-0.928162689442952,0.399261894438198,-1.01603415796262,0.130586994625125,-1.90257405720124,0.608183117121525,0.892573353677565,-0.15103383121004,0.0505118540827278,1.68495688927198,-0.937087623953519
"5",1,0.547549402010032,-1.8474546519786,0.22872748124692,0.847271794311578,-1.75076755137876,1.02869723401424,0.486604333086335,0.767962454238247,0.34737065339781,0.561958025731497,-1.09462482334245,1.3456241062146,0.518934146583659,-1.1763793300816,-1.0993877083245,-0.871509287898763,-1.11018814835543,-1.25857714514693,0.15221497606474,1.23692068496804,0.813702231568694,-0.210626550183849,-2.24283031101908,-0.604385695581227,0.306793964199669,0.093726490109352,2.06827997156683,-0.787200415418319,-1.15780076213769,0.776393612652818,-0.229328723706842,-0.534428282762996,0.401682179249009,-0.160908613873895,-1.33940285929224,1.69387585036966,-0.143914580848812,1.19389569229945,0.631336485333356,-0.0806759088225808,0.092674218816812,-0.0128477187332451,0.333050621827041,0.205895685972781,0.20648187058561,0.313924557847188,-0.743530746144011,0.697656640505597,-1.71113323381841,-0.493027948342084,-0.0831332406943851,0.0314467833146569,1.28268470899808,-0.461938605600802,-1.19222296405156,2.05868287367011,-1.40964757140005,-0.618356956709556,-0.018966309961746,0.181818751912419,1.32842379728602,1.51279958458924,0.0805313983680091,-0.309114314000331,-1.22925619686772,-0.660958491271165,-0.423549130365181,-1.4383138406764,2.38841519091002,0.710582823461724,0.149281413296823,1.21812584275145,-0.282655200455713,-0.850268182847801,-1.80196412156919,-0.799339640069543,-0.577557455558118,-1.01132204672225,-0.131970058382677,-1.67367461591236,1.5287796964034,0.653657264920784,-0.277892987185619,-2.20999287589068,-1.10496421386311,1.56463364386463,1.76051981135953,1.46528211154504,0.612865295041664,1.12916533756366,1.91950345569507,-1.05706211817654,-0.330372131547573,-0.902011343216746,1.03011404582194,0.633509561548681,0.682247012750982,-0.741096905150058,-0.828506761858594,-0.275523438022968
"6",1,0.597482265603188,0.0493083554889356,1.49261924289678,1.22346171543227,-0.0738954626350288,-0.676978540644841,-0.745800794385753,-2.48387275626278,1.45509282088517,0.1708024029734,-0.35663897506162,0.103316358617867,0.121516808147787,-0.736417272514747,0.699955551144653,-0.722387381531335,-0.699110455237916,-0.37758726342894,-0.302033163840163,0.525075665218105,0.967156383492082,1.65929870694086,-1.01909289600251,1.62428595875796,-0.743955508910527,1.23785646271599,-1.0261653224862,-0.800044073116876,0.192585943231066,1.00223217479595,-0.359198049819684,-0.664359327272415,0.328110055887599,0.0907462431548332,0.700528808258636,-0.806725455534974,0.0227838819401626,0.373898072507228,-0.0725261552659125,0.607891142187014,-2.11694193790937,-1.46934884501257,0.551051323955722,1.6414683884527,0.956477830642073,-0.0824663794807103,2.36985220788372,-0.959657148032733,0.205070029533043,0.969530741354239,-1.64824352091281,-1.34486990695094,-0.190938044188366,-0.124773541958516,1.60385416066041,-0.482306565305125,1.15058351222676,-1.56262035746528,-1.08981152766815,0.0472126495575922,-2.07878483480492,0.0483385645409125,0.311147451953715,-0.822818006285778,2.12817034733845,-1.73411131412984,1.77233087985622,-0.637747034816411,1.77259717155175,0.678380741279781,-0.0728793831441117,-0.102677888677306,-0.897427408359825,0.527977952554831,-0.505307715253024,0.656335535873017,0.252940723229977,0.803272872980538,-0.766860249365534,0.774896374059915,-1.33514258418218,-0.0858526040125545,0.150784823702875,2.04399015998423,0.231522301099134,0.33356555601828,-0.478056894225687,-0.311136491614243,0.176907968352788,0.36789802304916,0.653301800623281,0.294347528652948,0.0555483483214846,-0.0663471322839917,-1.15211348806397,-1.15666276665527,-2.0010296338505,1.5857314138264,-2.18828128508221,1.15889397050363
"7",1,1.48532832311634,-1.86726777494095,-0.506556867994122,2.53769402518978,-0.399867882028526,0.16409412951382,0.144583683764215,0.720501344208401,-1.68408737674381,0.161420117114253,-2.10799936754813,2.74680556510122,0.683037385796293,0.410979263089772,2.19243944920577,-0.348593143287728,0.398243627543537,1.9537214856532,1.68924788892934,-0.500712198478659,0.449719488513194,-0.903803690131585,-0.293027985490413,-0.355296372585958,-1.45675603023549,-0.055106079544798,-0.10664934002224,-1.37749502624353,-1.18871459120134,-0.110371300401169,-1.16286328730596,-0.680994144763414,-0.377838963261398,-0.115134778944447,0.481629944016955,-0.167875102744876,-0.108528091508372,0.16519396026161,0.121722898135524,-0.189121908158157,0.262633543294824,0.29993148606435,0.130948818716364,0.650492438278739,-1.31133861355924,1.09892705137691,2.10586478874632,-1.31670597925123,0.611253603838428,1.09930247555576,-1.09936023871051,-0.363550215933427,0.31087680333122,0.542094128969446,-0.199310081858811,-1.16385134916316,-1.38593946895656,0.127958771745448,-0.752843256660793,0.824736291683069,0.225617449351642,-0.353209182854866,-0.71495600673568,0.178533510127083,-0.118813517248091,-0.928047135249517,0.0396964245307977,-0.378056640558003,0.844575072544168,2.42747327709601,0.0123272920325207,-1.06243512546396,0.0953235863847033,2.07495844116271,0.375633907472928,1.46277795481188,1.63384617410257,-1.69945883353149,0.597485544778656,0.462817409022202,-1.07935810048815,2.71214683481734,-1.27066405998014,-2.70445204357649,0.470712173513383,1.20313993873103,0.122004465830014,1.19619962342913,0.520854773503649,-2.59556107596367,-0.0643422721052109,2.26532559332553,-0.956177523973551,0.223352484760007,-0.803230284655759,-0.471257337449779,1.41135133427421,-0.451823283524073,0.128326102669143,-0.640242521794583
"8",0,0.477174251699312,0.260379773161405,0.700802574763418,-0.189051265956674,0.420020030637118,0.381548157048325,-1.59112960901136,0.0589340533722048,-2.645377420557,1.05859461857036,-0.886215253907111,0.585941825609536,0.756567019223595,-0.208284950732986,0.0484625424705461,-0.156027857942588,0.993168867198281,1.45713992666938,2.15201212275398,0.142541405669385,-0.752719295024418,0.0339988590057212,0.662764479879737,0.551783490384051,-0.475473719552074,-0.633183255010179,-1.10217296505759,-0.00167397535026217,-0.903715287498033,0.0247651191270836,1.64470471835229,0.576402866055281,0.328018049304937,-1.69328057968035,-0.35528107009617,-0.0193120858020391,0.349036290208934,-0.377143254980931,1.23647375965541,0.684281719515473,1.335388106207,0.481329387986067,-0.0611026451566046,0.191478362798865,-0.963797125183523,1.21682459357615,-0.520082613809995,1.82269677066117,-0.789582988485422,-1.18621906416243,0.483056960263209,-1.68713922820833,-0.611722335061927,0.209677385359412,-0.453927296132819,-2.14318493520652,1.1642274055445,-0.156952074006467,0.695366906588536,-0.460318216787158,0.757726474367579,0.0388803388603153,0.342900787905148,-0.0891163980550323,1.89904274363181,-0.89426365388632,-0.981590604845755,-0.277357889325472,0.446221555896377,-1.92526051988493,0.654405401166242,0.0698138530879905,0.0124776888288457,0.112728680477323,-0.419662256905187,-0.819712854254652,-0.707810215758038,1.54881675064386,-1.42660933885389,1.39228265039908,-1.13008487084665,-1.31207699204139,0.513038134355972,-0.760535237752637,0.174019121742072,0.131321624237543,1.89130226370721,1.27386126289976,0.442194917014048,2.25860181956251,1.0811868405813,0.473821415416332,-0.00416971643358746,1.69003417780305,1.27495193291984,-2.1345554651874,-0.865608438798609,1.18454557630131,-1.32142686950833,-1.68431271849931
"9",0,-0.233756454419532,-0.394499005857468,0.855216448675314,1.27279314546585,-2.46241890024636,0.183740740679051,-1.31209303037574,-1.18984067842084,1.71774680381253,-1.05882165940323,-0.831969514706668,-1.10936836613487,-0.932021924542028,-0.333544956905713,0.116304473657328,-0.143969750844688,0.734063808942736,1.41353829570403,-2.20202301499001,-0.308982208079571,-1.46106326242986,0.0796970971194279,0.677978237559607,0.508375878935166,1.08966832454353,-1.43641325150263,-1.23491892083694,1.52857149570142,-0.432867618976595,-1.07113327138829,-0.178772390613389,0.23999275761373,1.38456583614285,1.28428470468929,1.76970291095639,-0.473393475715255,0.15941950294694,0.180881763164195,-1.18613339978942,-0.233746157729517,-0.882231517150763,0.967979827203914,-0.172912214996049,1.55878052033275,-1.39942682138288,0.33348712283687,-0.760079399680598,0.519713894328565,1.66745197360536,0.929766109741256,0.46731081565487,0.35112005276655,-1.22350802815745,1.06036421028546,0.101472087109163,0.963001684670404,-0.195245474417739,-1.51533627998946,0.660266497505561,-1.54430137432597,1.41615156210517,-0.256480817243751,1.27405424787435,0.830235027483998,0.737938879893802,-0.0759760375781397,-0.101329868344979,0.295144054874533,-0.288493136007445,0.665844476461095,0.279079911856793,-0.383925324899886,-0.801184574362962,-0.448232138834542,0.122771398092201,0.310441124499803,-1.15157180529813,0.038082831940848,-0.264866492447672,-0.701336274543353,1.98297068157429,1.125264786284,-0.669456994255453,-0.0937106210560246,1.68787275695647,-0.614158880997153,-0.635856371013176,-1.39176523946211,-0.560695156433549,0.851191872450972,0.494522397687328,1.64825915885453,0.209733484221656,-0.986765398476336,1.15182106185116,-0.428971390076962,0.127311404045135,-0.453080827644259,1.68981324566616,-0.595984861420901
"10",1,1.07474865244687,1.0640341152583,-1.13908469352709,-0.770409706638346,1.2272537368881,0.614142801901946,1.13017476648428,1.84184223119981,-0.550812005166722,-0.810559128276811,0.135041661262402,-0.670572500139376,0.000809024769567754,-0.0103976379422297,-0.652105274152783,0.392035253493551,0.931615246420056,0.986688008192615,-0.830596842832484,1.71729642181723,-0.774281358722889,1.33305030919056,-0.40247828100067,1.43436891304565,-1.53984142393981,1.39913657868919,0.0160181880093709,-0.149646105962623,1.84035593851898,-0.541973366453577,-1.14610893291417,0.24146109972688,0.533759377627006,-0.285099445551155,0.777288149860967,-0.824515600272187,-0.952126059376433,-1.07885433346067,-0.795627775514338,0.272009186291091,0.899311617341404,-1.5441861519277,-2.34506795570675,-0.498820539786523,0.0942907265691143,-1.66404805585269,0.785967530809861,0.376851491585808,1.87426984048796,1.27632265057376,1.50633923452107,0.364682940743482,0.117944559028567,0.496240823354239,0.658244001927487,-1.25232322398113,0.203757468460913,1.16160163205269,-0.105989368456842,-1.18938928887455,-2.08397169753909,-0.673401485920795,-0.755898471837116,-1.82086374765431,0.160245159699417,-0.98466909046106,0.230910831054956,-1.5359228295744,-0.0933512339245226,0.927951181851752,-0.195753761802006,-0.0212116843735703,0.3878897453662,1.94949994891971,-1.38198369532303,-0.512385454243863,0.852893757529949,-0.188136219464395,-0.502742918571059,-0.214200515321964,-1.29201699560514,2.63711746601866,0.682824802982683,1.17316221323729,1.30219885857088,0.207661809185706,-1.18750112538453,0.491502016863679,-1.32473842971619,0.168654123192306,0.124100258054439,-2.15224867275022,-0.142053686629753,0.0226576138830794,0.0213417578279833,0.426164332864624,0.98443967317713,-0.477694028193312,-0.252466987666813,0.595516043593888
