"Ytemp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1",1,0.36594112304922,-1.63742195215184,-0.0102587652079676,0.136300748888809,-0.789782099328316,0.891115793828477,1.37742280716498,-0.0309644524388005,1.18826509467752,1.13003272651709,0.330330839751529,1.31213010924279,1.04449279388106,0.762478803292691,-0.791107077255235,0.130483658382517,0.838058076218138,-0.890827898946735,-0.311883165009247,0.258892517905999,1.28497571582157,1.40061219071113,-1.28643142468471,0.0958048981342861,1.14300038265699,-1.15517120863511,0.688773960107369,1.89652737658914,-0.877017463485779,-0.49210457649536,-0.335116258425429,-0.327377755279017,2.5289091812558,2.02799006247228,1.33635061241458,-0.89401369520794,-0.638257152581948,0.197336512482095,-1.21263994896326,1.89291321986116,-1.0082737991518,3.1854439998388,-0.760271462865316,1.00812320774976,0.0060825203931346,1.33907846944112,-0.583755788531312,1.2218117910847,-1.76470132841068,-3.03605112139337,1.09365358918664,-0.123607976180444,-1.26755160348892,0.951054491805262,1.56553024300461,-0.683339656645149,-1.82468904698818,-1.59126021743001,-0.633893413866235,0.838689756110459,1.17947458519045,1.39262018789638,-0.691280834909614,-0.129922870666036,-1.31950357253262,1.00153906329883,-0.353618912480436,-0.172221843357094,-0.579195903024126,1.9676330267088,-1.08653748838704,1.55861279375586,-0.0297801149768542,-0.108679569363479,0.370124316777583,2.85145804414833,-0.0979337627515714,-1.52764333845143,-0.691637040497114,-0.463176649499061,-0.194384076106178,-0.705864652956232,-0.0355206498758132,-0.402823850767092,-0.19966432839664,1.39435693343981,0.375390092761562,-0.918924298999937,-1.14661602330493,-1.53043322398881,0.100206447472484,0.88843906079992,1.23290501408188,0.177255584203953,2.04405260383417,-1.30174722903648,-0.099309634028579,-0.8905133044577,-1.59213276071114,-0.647550326756511
"2",1,0.248412648872596,-0.531043106001539,0.26862487113597,1.84340823294026,1.09617937865569,-0.531015009878958,1.02836842099017,-1.60782927773609,-2.07063170956881,0.446139843212304,0.778081102782706,-0.425774683556697,1.28010938827941,0.0640331562843321,0.239572435720859,-0.575991763710839,1.21864215749381,-0.319488727941967,-0.313034440890509,-0.186863631939434,2.35163446464917,-0.435796367336871,0.298339866938485,-0.861015243276715,1.00706554642919,-0.631313090198492,-1.0616386823014,-0.259820125118548,0.273221181772535,-0.0598579658415949,-2.49065842108952,-1.07748308656891,0.32081629704911,-0.654194248038713,1.9068928604047,1.55121394901133,-1.60776187813034,-0.0941144683679717,0.14934813884312,-0.41795775353242,-0.130017489298789,0.88790049700482,0.916636070075278,-0.261722859124841,-0.381604162205235,-0.351889675556549,-0.799803865931647,1.09192630979317,-0.0321563938943839,1.18592907947851,0.860760713902965,-1.01971512361417,-0.614286212106531,-1.10982080868189,-1.5313976939948,0.352519453055027,0.366844112550443,0.14108071264738,-1.74049561138676,0.816899710768637,-0.565288176069082,-1.23856867203989,-0.943884544804634,0.454307982914926,-0.677391351930381,0.259055642546057,-2.04461859836855,-0.482729765378165,0.0314850081158676,0.358590498376857,1.13792866876761,1.65169764466053,1.49704525475407,0.690561911875464,-0.27161878260821,-0.173486799297343,0.945421722750078,0.891848084094281,-1.591128478976,1.07421682944697,-1.05936900203439,2.07687215537794,-1.70458241994789,1.02099898052537,0.147638651797177,-0.597741423633573,1.29087453143181,0.66285172212886,-0.427335100182574,-0.486696881136313,-2.70473052633289,2.17972800671699,1.01200094721739,-0.325494914381156,2.23715878240912,-0.895026534261831,0.253220008395976,-0.683281578387882,0.776195842223714,1.09457001247223
"3",1,0.0652881816716207,0.953679791971826,1.34202887245852,-1.40539171795246,1.04049713214517,1.02048318841107,-1.05596020727059,-0.660208660043138,-1.71954717759633,0.123550541925576,0.642580750842522,1.75537391938473,0.272972492301095,0.128191438106459,-0.551726739373279,1.01819427914857,-0.408098197827303,0.0753193732151833,0.0836684401532444,0.0236636985982041,0.679495733314576,-0.348075863663506,1.1440483610056,-0.667533062369184,-0.830312118358704,-0.873879042335069,-0.535606446608146,1.43858547626286,0.936566624619463,1.4885102232571,-0.510337275909534,0.26926547005546,-0.814706995401531,-0.475678048060349,0.933448191008021,0.172681808035096,0.257622091526287,0.2567640967208,-0.866017921967702,0.230632584378085,-0.336128713519198,-0.800244890346854,-2.39258916432362,0.415336448201853,-0.547849329393681,0.918025654805907,0.369496206995696,1.44602769979931,1.58482147512431,-0.180801899567774,0.876586592463754,0.462656279831747,0.376576357201674,-0.73101627040771,2.55193381591544,2.08901057092297,-1.23741998607486,0.056135112994837,-1.02709413575426,0.294335587301185,0.0394220225943533,-0.187882615696276,-0.278511471740836,0.366369727594111,0.964660266298831,-1.12463159957876,-0.146945522578878,-0.388693246723688,-0.490593012252296,-0.166788527176067,-0.967001750769509,-0.566139150831537,-0.6380612021793,0.389255416468082,0.75975518063083,-0.738093909768889,-0.0214679154336118,-0.717769415152002,-0.959116722770579,1.44730996104782,0.492764581446648,1.16475090707194,-0.148690168509205,0.662778917840367,0.370462040059296,0.381971479063932,-0.563732558358544,0.512654266593556,-0.863397725563599,0.0185671760167027,1.18360564909248,-0.859884597345174,-0.60732687788783,0.283564409914287,-0.517426712011901,0.0274752228721147,1.70968280286393,-0.259428089236673,-0.308510065602322,-1.06597822256349
"4",1,0.0191563916602738,-1.72065066207719,-0.583606442977518,-0.0490830704213224,-0.599075967573677,1.11528499206366,-0.554080358708828,0.927057562165592,-0.053431497046329,1.01783893891638,1.58625537300631,-0.550919382624223,0.039501487558753,0.605600295858996,1.94316378892524,0.464785021344335,-0.940314182109372,-0.564186396440402,0.71102922719724,-1.24517136924427,-0.575220584520845,0.358176118787603,-2.53622578027999,0.919967786471517,2.17828864028887,0.623269024773103,-1.29634015584091,-0.525384562870361,0.458743064112008,-0.789931972018877,-1.73497904522553,0.947793506317907,0.963943725279362,0.313981069467964,-2.14857155094071,0.536870620947073,-0.749742776759698,-0.0519722441503068,0.232182637081232,-0.0873765840846621,-1.01663509176257,-0.752147501454002,-0.857800863279498,0.676007382639282,-0.767914925467103,-1.57340643364367,-1.33994397322256,-0.447708687860086,0.0726704826675148,0.804234470316637,-0.792062915300762,0.717439434391979,-0.670640551378976,0.292577468879162,0.624480100712297,-0.213397427582152,-0.827787318797879,-0.982871871277739,-0.0216603328044713,0.634320575916031,-1.95131622457408,0.101246544493081,0.174851784416837,0.0883189138486639,1.45820707089699,1.06997240463617,-0.309861069742521,-1.06952955676143,0.0430891258209269,-0.265842048567601,-0.190744073709066,0.681191957260272,-0.254521884351441,0.674639338439684,-3.69170367039318,0.941662085701316,-0.236390349049616,0.45890551296303,-0.743570394296711,1.29841460798774,0.117531642829015,-1.94779396078982,-1.69959349182212,-0.619101393589334,0.136000948248257,0.79298682097428,-1.10538332178377,-0.0384067426608656,-0.743545657830971,-0.593417675737568,0.325420880548563,3.27120596073789,1.82035906211982,0.385809014692102,1.88212373123226,1.53623219944028,0.38120208354607,0.10237535097273,1.49140442017671,-1.12954366501137
"5",1,0.257338377155533,0.106320619859132,-0.937000890812421,0.79415450664542,-1.06315527245697,0.195596710110129,-0.281289603954552,1.02358675357269,-0.575781281008493,0.0398709269810688,0.666421509382032,0.985221037596275,-1.25547720598498,0.394929841445791,-0.529644823798155,-0.644745203622012,-0.395193848014547,-1.76129562203065,-1.11790753095378,1.10637136886956,0.38763320432708,-0.638991840756123,0.575552359437025,-0.0634562284989445,0.735857907058335,-1.76240747723414,-1.53887316572895,0.888330839824088,-0.800279103524292,-1.26043850740046,-1.47162374934135,-0.290982583745531,0.250655979710373,-0.986883975072704,-0.735768299384271,0.490380991926362,-0.440689895323285,-1.004915474626,0.936099178733553,-0.574657919260847,2.43357941856102,-0.801704864638331,-1.15258036951773,0.0192940996214252,1.42436677850935,1.88560535847132,-0.268413214296295,-0.314489328008747,-2.1566372066659,-0.395179526698342,-0.697426450841477,0.564574211580139,-0.255975065753837,-0.197894970117425,0.237707278898181,-1.78307146991582,1.11985213511569,-1.71190608765729,0.142892269155258,-1.48796641563687,0.0941760853926946,-0.306415411160128,0.666217010002524,-2.83382197050487,0.00524292092574096,-0.635969095971729,-0.283310179919484,-0.222036489942959,0.584642239414498,1.0279972951001,1.72022885607752,-1.58689242363659,0.208938000505492,-1.71417696748436,0.924473343837801,-0.750536450887171,0.0491913093857882,-1.00030933047753,-1.39534361734627,1.0320295350214,0.408404295025709,1.89761340767711,-0.251687090834864,-0.394106561165673,-2.2007859797372,-0.178153383374903,-1.94949899325934,-1.73238675415806,-1.20304706370262,1.12536361549376,-2.48808763652192,-0.26536377849751,0.0117705154006596,0.393765546657113,-0.281669499971759,0.570936010327299,-1.13310601969892,-1.90525515077668,-1.42815591959957,-0.395754341033463
"6",0,-0.649010077708898,-0.608668496581175,-1.1521570560791,-1.41402351547311,-0.135453730274609,1.34857030001198,-1.23170834617247,-1.21707961067248,0.302254350876121,0.858307700989566,0.726884245166693,-0.110548220179748,1.81533466675481,-0.536216055984303,-1.08886186484889,0.230830567535416,-0.829747190121835,-0.11650927010079,-0.819830720811732,-1.31772435661572,1.85919645759895,0.590372547908201,0.245255296338465,-1.22651559713772,-0.361316938073038,0.241632245928889,-0.640793822026324,1.39319267064297,-1.14077104556023,0.466379138295044,-0.113608231178857,-1.12260807921803,1.55062914816348,-1.28844129974808,0.176784544175216,0.707404747973411,-1.32966177863323,1.31027429321671,0.327901331260269,-0.230830057501973,-0.782227001035351,0.436863431234945,1.07302949781891,0.844056355996716,-2.21901547862218,-0.119674004092569,0.10146901871108,-0.0853124946338186,1.56677615312616,-2.22617449400512,0.168080044388558,-1.21520243450513,0.772948823493849,0.76391646073598,1.09458427280433,1.36643667746359,-0.572616471302937,1.36644105160472,0.377654062256085,1.09697228663535,0.728249498537433,0.996488739738045,0.326272440795918,1.10728959083619,-0.333101433469141,1.8314905469893,2.73761847837416,-0.595801573994627,1.51124516437576,-0.913250670319541,-0.187175553329406,0.141820242152565,-1.78847004249302,1.86019750875856,-0.855244786500951,1.44650731623633,-0.480771937855618,-0.225822588542229,-0.683365195734672,-0.360327696357393,-0.559434527963091,-0.00745331966735398,1.06450191748203,-0.883676586000307,0.518614370998346,1.92126168388129,1.08281029562237,-0.965666897621773,-1.53893119145213,0.762569485064779,-0.531525719088637,1.56438549997084,-1.69133241535434,-0.463689022183174,0.881082141198295,-0.55822446854238,1.13902040055192,-0.505365434958148,-0.843532115547297,-0.800946737663592
"7",1,-0.119168762418038,-0.30119698261967,-0.975183430828597,-1.78992736305942,0.34599046710941,0.135897719167033,1.30754241703415,0.174986326954919,-0.573625236265273,0.806473397902569,-0.0550700030411937,0.124174907373505,-0.172070354105296,0.282666214537618,1.66506895067878,1.07046730614748,0.229563740053085,1.20968824366404,0.204117547062506,1.34923672667939,-1.53067003861638,0.0026487329589033,1.34276744422691,1.7429469968229,-0.1186446136174,0.760179044040335,0.657365432195052,1.93715469537312,-0.0819002909177064,0.830501724197092,1.10414646025418,-1.19100034711209,0.886090212048526,-1.3139583315937,-0.26403892660494,-0.0767841668444906,-0.420673774477797,0.57553463668672,2.09996994015309,-0.409743947170741,0.947381492210726,0.908808491334474,1.59820146546137,-0.69332406740882,0.0186452029973181,-1.15372793698271,0.644670481563939,-0.341253983771649,-0.0161282666350618,-1.38661768567747,-2.10380798364,0.20064352242647,0.0191515581258422,-0.365569523915952,1.08375693411436,0.40068961958018,-0.45183854966808,1.50474268104569,0.622630938603714,-0.588049883950132,-0.00815585509585747,-0.132260795277814,0.045777996400879,0.228023251122485,-1.12342886655694,1.15835194046136,0.0708400735703993,-1.12142150249086,1.28379181033372,0.733295399232249,0.0831939234680705,0.586860259161891,-1.26911976184029,-0.161060669449506,0.400471340917532,0.576001648312208,-0.779874850662948,0.026196565354903,0.485481535756044,-0.714850875236497,-1.34155353535714,1.55313994965661,0.146483388707571,-0.583318709947979,-0.503125884208464,0.0806600962804905,1.47743361944615,0.384900884373039,-0.737667360746327,1.67680362499304,-0.372031723942102,-0.143988294471701,-0.289695593413078,0.305965427639937,2.18320704891117,-0.898573759317772,-0.20154275452348,-0.72816954313238,0.427016470090294,-0.325697730780779
"8",0,0.66413569989411,0.97620252467742,-0.711413598264887,1.3543973324458,-0.235347705996224,1.55445318372593,-1.86777403146853,-0.6533989320638,1.49662268124757,-0.676963620191631,-1.45951839542917,-0.260459503619084,-0.707895609239268,-0.00284362111325139,-0.277901408696431,0.406913177005253,-0.413584099068006,-3.18839948235026,0.446889658621107,-0.415232701531727,-0.311391537854022,-0.0988802336208757,1.04042091794085,-0.725323800714301,0.930264411578616,-1.09504922465988,0.925939688584072,-0.65719042263443,0.684606413393768,1.36311005671037,-0.380560999169022,-0.0266576973111103,0.456325692945256,1.47689083600815,-0.267453529641277,-1.05088687156828,-0.992617889852317,-0.145313153677891,1.95521210776343,-0.351710006934659,0.604216063837292,0.474421396498477,0.975782387531968,0.686458617447941,0.0986223361391952,0.0311789226397425,-1.43281050504748,2.19131551595302,1.1186300079114,-1.69484502481185,0.988060983739827,0.303266633121689,0.153548278850117,-1.5347048571171,-1.75382974684104,-0.0479613847752052,0.419166903711581,1.40358929871641,-0.0414252408784445,-2.00859264475501,-1.7019185575844,1.06872680158455,0.743475016139696,0.162847050522592,0.559044480478793,-0.621288601643695,1.0280063984972,1.18467079372478,-1.14106344091679,-0.804700520859694,0.473359385901007,0.130252696480951,0.0100101322025107,0.748222084682131,-0.276981206135489,0.297351076386284,1.06129373957623,-0.407146546505351,1.37193720150528,-0.510660953828819,0.760178453348716,0.510451016823769,0.399471957918249,-0.470859022695221,0.0609775013540821,-0.693726658547144,-1.58867695883784,-0.707964970205899,0.748514734396939,1.74576530267392,-1.24681694628649,0.129393602176858,-1.64171234892325,-0.584055701136635,-1.39337696750894,0.332033782773927,1.08893487025462,1.24675597998725,0.284161192756919,0.0804108000613074
"9",1,1.10096910219409,0.456008669372078,0.37191247618326,-0.747766705256976,-1.04965204006859,-0.13889671627057,-0.150015817849746,2.01513381264909,-1.25864469093705,-1.37273267276331,-0.946955742895393,-1.29373180707357,0.550601493651867,0.206188106144788,-1.98407779564895,0.550566200920771,-0.696121219345199,0.671635566524727,-0.090251540370148,-0.199006992031559,-0.288244933363965,1.39352756875959,0.296383489127415,1.51847483470393,0.18069708101444,-1.56762392356679,1.50804986783308,-1.91334511431283,-0.152431836204873,-1.02591076001999,-1.46859851862843,-0.37690446429827,-0.906320535172528,0.288597311580725,0.0269463776156839,1.44794063294388,0.0778512093017686,0.133636916957351,1.11665683733478,0.610900531531499,1.1116729214512,-0.102273112778499,0.702755197227231,-0.110123760662188,-0.288206554120112,0.239825422567468,-0.487936875168421,0.849848597039832,-0.197414057820619,-0.0783930809865549,-0.660889527997561,1.31829616767241,0.780741162339407,-0.509066670943446,1.89980138205062,-1.63665675095685,0.48308305278004,1.36841962745187,-2.063949208613,0.142609605533403,0.786873388907818,-0.250450527177445,1.65525721878349,1.37203653625874,-0.692357265051122,-1.2654660724615,-0.0459693365787692,-0.768191747852802,1.16399738292495,0.124406227140308,1.11311589117693,0.0566516679618415,-0.36104292150176,0.195358181168788,0.210553166374556,0.0548064869386302,0.120100917029123,-0.618587027057766,-1.55915038982614,1.74987543097432,0.0163629551996943,-1.59631845421424,-0.435705242883476,0.232887111518428,-1.17128858763739,0.0762253545798312,-0.01009997590342,1.87990362141473,0.946288243192075,-0.51675264609198,-0.130120275639916,-0.584277898232336,2.9664563165304,1.20511958133404,1.13439624605052,0.531631730263224,1.26853006590296,-1.04338331282017,1.34532582061107,0.144885143305238
"10",0,0.14377148075807,1.29440806741572,-0.943514417304648,-1.03745247787329,-0.853455091578782,-0.120680238225718,-0.183419300587771,0.223503711716372,-0.0861419487912507,0.673659048074867,-0.466394562598393,-0.052080603795214,1.83204216314736,-1.38161573983044,-1.17392396019041,1.07359142826376,-1.21188610348161,1.05571731655336,-1.88915550676787,2.36696331858587,-0.816272080215009,1.17193058034681,0.443023983731627,1.16268130612123,-0.290559131041084,-1.17429301800854,2.58207943362154,-0.609408245637274,-0.303976955464662,-1.48684796097652,-0.528497379980069,2.68432077263464,3.37681328533987,-0.504188963812675,-0.365773024385085,-1.63893642053918,-1.32824712696013,-0.303245867565248,-0.658230888924285,0.129477843746345,-0.701300411701258,0.272438221270944,0.553197123410023,-1.29104999016758,0.533493687583534,0.767532680900097,1.89960897702114,0.145332687887396,-1.20016524777198,-0.376740593254199,-1.17390645089597,-0.392430499867515,-2.46179207979225,-0.298238586866995,-0.167390645862165,1.31802887912101,0.920470479216415,1.48645330654211,0.0554569627887461,-1.26407787677713,-0.390004294284589,-1.21966813826233,-0.518780337557674,-0.673089116696246,1.13646925113139,1.05031847833109,0.711767549054944,1.98937063224131,-0.902670485808429,-0.236861701934706,0.721547355545064,1.18015217867921,1.41416413351383,-0.119729545289597,-1.97052289889395,0.0181079258985972,0.49947609136064,-0.350542415268031,0.897388659179648,0.702326327551058,1.2141879364785,-0.440517790735034,0.45849992555912,-0.836176325486212,-0.589981420035526,1.36913242481994,0.918214217058363,-0.211010498301308,-0.130778700065558,0.239141927525273,0.00700120999138304,-1.11467038988916,-0.140501019245541,0.176237917311358,-1.07198460360108,-0.350615072011584,0.358079909204543,1.71799470658063,-2.25296820410034,-1.86957818489057
